"대여소
번호",보관소(대여소)명,소재지(위치),,,,"설치
시기",설치형태,,"운영
방식"
03212,신풍역 6번출구,영등포구,영등포구 신풍로 43,37.50017166,126.9113083,2020-03-03,,10 ,QR
03214,영등포 푸르지오,영등포구,도신로29길 28,37.51202393,126.9010544,2020-03-04,,10 ,QR
03215,강변삼성래미안,영등포구,영등포구 버드나루로 130,37.52974319,126.9078293,2020-03-05,,15 ,QR
03220,래미안에스티움(신풍로) 앞,영등포구,신풍로77(GS25),37.50013733,126.9139786,2020-03-03,,20 ,QR
03221,서울특별시 남부교육지원청,영등포구,영등포구 문래로121,37.51933289,126.8953018,2020-03-04,,10 ,QR
03305,낙성대역 8번 출구,관악구,남부순환로 1939,37.47677612,126.9648666,2020-04-29,,10,QR
03306,서울신우초등학교,관악구,호암로 498,37.46214676,126.931778,2020-04-28,,10,QR
03307,봉천고개 육교,관악구,관악로 306,37.4912262,126.9560776,2020-04-26,,10,QR
03310,영락고등학교,관악구,청룡16길 25,37.47662735,126.9436417,2020-04-28,,15,QR
03311,서울대입구역 4번 출구,관악구,참숯5길 7,37.48122025,126.9515762,2020-04-30,,12,QR
03401,창신두산아파트,종로구,종로구 지봉로5길 7,37.57376099,127.0139389,2020-06-11,,10 ,QR
03402,이화공영주차장,종로구,율곡로19길 17-3,37.57660675,127.0055695,2020-04-19,,10,QR
03403,서울특별시 교육청,종로구,종로구 송월길48,37.5695076,126.9670105,2020-02-26,,10,QR
03404,서울특별시 중부교육지원청,종로구,종로구 대학로 10,37.57185364,127.0023575,2020-02-03,,10,QR
03405,파크팰리스,종로구,사직로8길20(내수동95),37.57455063,126.9705505,2020-02-11,,12,QR
03406,세종로공원,종로구,세종로79-12,37.57407761,126.9759064,2020-05-08,,20,QR
03407,안국동사거리(신),종로구,안국동175-92,37.57580566,126.9833908,2020-02-10,,18,QR
03408,종로타워빌딩,종로구,공평동70-4,37.57051086,126.9833679,2020-02-10,,13,QR
03410,종로3가역 8번출구,종로구,묘동90-3,37.5724678,126.99189,2020-02-11,,10,QR
03411,종묘,종로구,종로153-2,37.5707016,126.994812,2020-02-10,,10,QR
03412,세운상가,종로구,종로160-1,37.5703125,126.994545,2020-02-11,,15,QR
03413,종로플레이스,종로구,인의동28-1,37.57320023,126.997963,2020-02-04,,22,QR
03414,종로5가역 4번출구,종로구,종로5가 73-2,37.57117462,127.0022278,2020-02-11,,10,QR
03415,동대문역6번출구,종로구,창신동487-5,37.57146072,127.010788,2020-02-26,,15,QR
03416,동묘앞역 6번출구,종로구,창신동397-6,37.5715332,127.0156174,2020-02-04,,15,QR
03417,창신3동주민센터,종로구,창신동23-215,37.57772446,127.0152512,2020-02-03,,12,QR
03418,창신역2번 출구,종로구,창신동 1-105,37.57998657,127.0150604,2020-02-03,,10,QR
03419,국립어린이과학관,종로구,창경궁로215(와룡동2-70),37.58194733,126.9973679,2020-02-10,,14,QR
03420,성균관대입구사거리,종로구,창경궁로241,37.58327484,126.9988556,2020-02-04,,10,QR
03421,혜화역 1번출구,종로구,대학로144,37.58385468,127.0018539,2020-02-04,,10,QR
03422,성균관대 정문,종로구,성균관로31,37.58479691,126.9971314,2020-02-04,,23,QR
03423,현대그룹(본사),종로구,종로구 연지동 1-38,37.57583618,127.0006943,2020-02-04,,20,QR
03425,광화문 풍림스페이스본 1단지앞,종로구,사직로8길4,37.57529068,126.968956,2020-05-04,,15,QR
03426,독립문역 2번출구 뒤,종로구,무악동11-11,37.57501602,126.9575501,2020-02-11,,10,QR
03427,인왕산 아이파크 정문,종로구,통일로16길8-3,37.57666779,126.9558487,2020-02-13,,8,QR
03428,서울미술관,종로구,자하문로231,37.59512711,126.9634934,2020-02-13,,10,QR
03429,AW컨벤션앞,종로구,자하문로255,37.59725952,126.963089,2020-02-13,,10,QR
03430,구기치안센터 앞,종로구,비봉길12,37.60950089,126.9566803,2020-02-13,,8,QR
03431,로제우스 레포츠센터,종로구,진흥로466,37.60760117,126.9576874,2020-02-13,,10,QR
03432,종로2가 사거리,종로구,종로2가 56-17,37.56999207,126.9883423,2020-02-10,,15,QR
03500,군자역2번출구,광진구,서울특별시 광진구 능동로 313,37.55758667,127.0796967,2017-11-01,7,,LCD
03501,광진구청 앞,광진구,서울특별시 광진구 자양로 131,37.53950119,127.0830002,2017-11-01,10,,LCD
03502,중곡역 1번출구,광진구,서울특별시 광진구 능동로 지하 417,37.56565857,127.0842972,2021-08-26,,18,QR
03503,광진유진스웰,광진구,서울특별시 광진구 아차산로78길 7,37.55048752,127.1089554,2017-11-01,20,,LCD
03504,원일교회,광진구,서울특별시 광진구 아차산로 304,37.53805161,127.0765991,2017-11-01,8,,LCD
03505,신양초교앞 교차로,광진구,서울특별시 광진구 능동로 42,37.5352211,127.0683975,2017-11-01,12,,LCD
03506,영동대교 북단,광진구,서울특별시 광진구 자양동 203-22,37.53701401,127.0610962,2017-11-01,10,,LCD
03507,어린이회관,광진구,서울특별시 광진구 능동 465-7,37.54595184,127.0780029,2017-11-01,39,,LCD
03508,화양사거리,광진구,서울특별시 광진구 화양동 21-6,37.54822159,127.0678787,2021-11-15,,7,QR
03509,세종사이버대학교,광진구,서울특별시 광진구 군자동 111-2,37.55341721,127.0731964,2020-10-28,,20,QR
03510,중곡SK아파트앞,광진구,서울특별시 광진구 용마산로32길 32,37.56864929,127.0862503,2018-03-23,10,,LCD
03511,응봉역 1번출구,성동구,서울특별시 성동구 고산자로 123,37.55125046,127.0351028,2017-11-01,10,,LCD
03513,상왕십리역 1번출구,성동구,서울특별시 성동구 하왕십리동 860-1 ,37.56460953,127.0291977,2017-11-01,15,,LCD
03514,왕십리교회옆,성동구,서울특별시 성동구 상왕십리동 350-1 ,37.56626129,127.0236969,2017-11-01,10,,LCD
03515,서울숲 관리사무소,성동구,서울특별시 성동구 성수동1가 678-1,37.54281616,127.0420837,2017-11-01,20,,LCD
03516,구의아리수정수센터앞,광진구,서울특별시 광진구 광나루로 571,37.54370499,127.0932465,2017-11-28,15,,LCD
03517,용마사거리,광진구,서울특별시 광진구 능동로 373,37.5625267,127.0822754,2017-11-28,10,,LCD
03518,군자역 7번출구뒤,광진구,서울특별시 광진구 천호대로 지하 550,37.55686188,127.0791397,2017-11-28,8,,LCD
03520,광진경찰서,광진구,서울특별시 광진구 자양로 167,37.54251862,127.0840836,2018-02-26,10,,LCD
03521,현대홈타운 뒷길,광진구,서울특별시 광진구 아차산로69길 29,37.54342651,127.0966187,2018-02-26,10,,LCD
03523,건국대학교 과학관(이과대) 앞,광진구,서울특별시 광진구 능동로 120,37.54171753,127.0801697,2018-04-16,10,,LCD
03524,세종대학교,광진구,서울특별시 광진구 군자로 114,37.55023575,127.073822,2018-04-09,15,,LCD
03525,금호스포츠센터앞,성동구,금호로30,37.54608917,127.0250702,2018-10-24,15,,LCD
03527,왕십리 자이아파트,성동구,성동구 하왕십리동 999,37.56179047,127.0243912,2018-10-24,8,,LCD
03528,광진정보도서관,광진구,광장동 141-2,37.55059814,127.1105118,2018-10-29,8,,LCD
03529,어린이대공원정문,광진구,능동 339-2,37.54978943,127.0759277,2018-10-31,15,,LCD
03530,왕십리자이아파트 후문(삼거리),성동구,성동구 하왕십리동 1063,37.56014633,127.0263596,2018-10-24,10,,LCD
03531,논골사거리(금호도서관 입구),성동구,성동구 금호동1가 1350,37.55477905,127.0248413,2018-10-24,15,,LCD
03532,왕십리KCC스위첸아파트,성동구,성동구 무학봉길 35,37.56068039,127.0267792,2018-10-24,15,,LCD
03533,건대입구역 사거리(롯데백화점),광진구,광진구 자양동 227-337,37.53913879,127.0706177,2018-10-29,10,,LCD
03534,건대입구역 5번출구 뒤,광진구,광진구 자양동 1-6 ,37.54013824,127.0692825,2018-10-29,12,,LCD
03536,중앙농협(자양동),광진구,광진구 자양동 730 ,37.53181076,127.0807419,2018-10-29,10,,LCD
03537,아차산 휴먼시아 아파트 옆,광진구,광진구 구의동 40-2,37.54848862,127.0937576,2018-10-29,15,,LCD
03538,서울숲 IT캐슬,성동구,성동구 성수동1가 671-41,37.55089188,127.0447617,2018-10-29,9,,LCD
03539,서원마을,강동구,암사동 117-3,37.56379318,127.1328354,2018-11-14,10,,LCD
03541,커먼그라운드,광진구,광진구 자양동 8-6,37.54124832,127.06604,2018-11-14,20,,LCD
03542,래미안 구의파크 스위트,광진구,광진구 구의동 229-23,37.5450058,127.0900345,2018-11-14,17,,LCD
03543,세종대학교(학술정보원),광진구,서울특별시 광진구 능동로 209 세종대학교,37.55137253,127.07444,2019-12-16,15,,LCD
03544,한양대역 3번 출구,성동구,왕십리로 206,37.55453873,127.0437775,2020-04-13,,10,QR
03545,한양대역 1번출구,성동구,왕십리로 206,37.55657959,127.0433579,2020-04-13,,10,QR
03547,상왕십리역 6번 출입구,성동구,왕십리로374(지하),37.56438065,127.0288696,2020-04-14,,12,QR
03548,뚝섬역 6번출구,성동구,뚝섬로1길 63,37.54695892,127.0476685,2020-06-05,,10,QR
03549,건영아파트 앞,성동구,성동구 동일로 265,37.55514145,127.071106,2020-05-11,,9,QR
03550,금호나들목,성동구,금호동4가 341,37.54404068,127.023201,2020-04-16,,20,QR
03551,성동도로사업소,성동구,성동구 용답동 223-7,37.55979919,127.0563278,2020-04-14,,10,QR
03552,서울숲 공영주차장앞,성동구,성수동1가719,37.54195786,127.0427704,2020-04-13,,19,QR
03553,마장역3번출구,성동구,마장로304-6,37.565979,127.0431137,2020-04-14,,10,QR
03555,양지사거리(센트라스APT 115동앞),성동구,용답역 2번출구 앞,37.56681824,127.0291519,2020-04-14,,10,QR
03556,신금호파크자이APT앞,성동구,금호로173,37.55610657,127.019783,2020-04-15,,10,QR
03557,서울숲리버뷰자이APT105동 앞,성동구,행당동379,37.55653,127.0391312,2020-04-13,,8,QR
03558,마장동 금호어울림APT앞,성동구,마조로64-2,37.56339645,127.0418701,2020-04-14,,10,QR
03559,성동구민종합체육센터 앞,성동구,왕십리로89,37.54590988,127.0446014,2020-04-13,,10,QR
03560,성동구 견인차량 보관소 앞,성동구,천호대로336,37.56370926,127.0564499,2020-04-14,,10,QR
03561,행당동 삼부APT후문,성동구,왕십리로278-17,37.55926895,127.0383987,2020-04-14,,10,QR
03563,구의7단지현대아파트,광진구,광진구 구의강변로3가길 39 ,37.53680038,127.0908356,2020-06-09,,5,QR
03564,나루마당,광진구,구의동 148-1,37.54707336,127.0982895,2020-04-14,,10,QR
03566,우성4차아파트,광진구,자양번영로 59,37.53507233,127.0761108,2020-04-14,,10,QR
03569,건대병원후문,광진구,능동로120-1,37.53956604,127.0724411,2020-05-07,,12,QR
03570,구의역 리버비스타 오피스텔,광진구,아차산로417,37.53809738,127.0890198,2020-04-14,,10,QR
03571,화양 APT(횡단보도 옆),광진구,동일로24길5,37.54434967,127.0654068,2020-04-13,,15,QR
03573,광나루안전체험관,광진구,능동로238,37.5513382,127.0767136,2020-04-13,,15,QR
03575,자양사거리(서원빌딩),광진구,아차산로360,37.53657532,127.0825806,2020-04-14,,6,QR
03578,중곡동 파크웨이빌딩,광진구,천호대로611,37.55500793,127.0858154,2020-04-14,,9,QR
03579,광진 캠퍼스시티,광진구,동일로178,37.54788971,127.0674515,2020-04-13,,20,QR
03581,광진광장,광진구,광나루로389,37.54747009,127.073967,2020-04-16,,15,QR
03582,화양동 우체국,광진구,광나루로356,37.54798889,127.0695038,2020-04-13,,14,QR
03586,군자역 비채온 오피스텔,광진구,광진구 천호대로 530(군자동),37.55771255,127.0772705,2020-04-14,,8,QR
03587,우성식품 앞,광진구,광나루로 592,37.54246521,127.0942307,2020-05-07,,15,QR
03588,세종대학교(영실관),광진구,능동로 209,37.55237198,127.0735397,2020-05-07,,10,QR
03600,사근빗물펌프장 건너편,성동구,성동구 사근동 239-1,37.56119156,127.0496826,2020-07-03,,7,QR
03602,한국지역난방공사 강남지사,강남구,양재대로 781,37.49229431,127.0943375,2020-11-09,,5,QR
03603,삼성역 2번출구,강남구,영동대로606앞,37.5082016,127.0639648,2021-02-23,,10,QR
03604,삼성중앙역 5번출구(하이마트앞),강남구,삼성동145-1,37.51311111,127.0539093,2021-02-23,,10,QR
03605,봉은사역6번출구(현대아이파크타워앞),강남구,삼성동160,37.51390839,127.06073,2021-02-23,,10,QR
03606,신사동주민센터 옆,강남구,압구정로 130,37.52422714,127.02285,2021-02-24,,10,QR
03609,언주초등학교 입구,강남구,남부순환로2641,37.48536682,127.0384979,2021-02-24,,16,QR
03610,윗반마을 입구,강남구,세곡동 97-3,37.46534729,127.1088028,2021-02-23,,10,QR
03611,방죽마을 입구,강남구,율현동 264-5,37.47123337,127.1072159,2021-02-23,,10,QR
03612,은곡마을,강남구,세곡동 548(도담공원~행복공원 사이),37.46726227,127.0980148,2021-02-23,,10,QR
03614,은마아파트 입구 사거리(1),강남구,삼성로237(정성한줄 대치점 앞),37.49840164,127.060936,2021-02-24,,10,QR
03615,서울 논현동우체국 앞,강남구,학동로212,37.51446152,127.0326004,2021-02-24,,10,QR
03616,역삼중학교 앞(체육관 방향),강남구,도곡로43길 10,37.49526215,127.0495071,2021-02-24,,10,QR
03618,서울율현초교 삼거리,강남구,밤고개로 231,37.47364044,127.1070252,2021-02-23,,10,QR
03620,청담역 11번 출구,강남구,학동로87길 7,37.51925659,127.0515976,2021-02-23,,7,QR
03621,휘문고교 사거리,강남구,영동대로 319,37.50286484,127.0659409,2021-02-23,,10,QR
03622,은마아파트입구 사거리(2),강남구,삼성로 312,37.49986649,127.0605011,2021-02-23,,10,QR
03623,일원에코파크 앞(개포로 방면),강남구,개포로 670,37.49587631,127.0865021,2021-02-24,,10,QR
03624,대모산입구역 7번 출구 앞,강남구,개포로 522(사진참고),37.49017715,127.0730591,2021-02-24,,10,QR
03627,압구정나들목,강남구,압구정동 507,37.53075027,127.0416031,2021-02-24,,10,QR
03628,역삼1동 주민센터,강남구,역삼로 7길 16,37.49500275,127.0329437,2021-02-24,,5,QR
03629,청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.52416229,127.0489502,2021-02-23,,4,QR
03630,개포우성6차아파트 정문 앞,강남구,언주로 3,37.47685623,127.0553665,2021-02-24,,5,QR
03634,국악고교 앞 교차로,강남구,논현로 34,37.47402191,127.0484467,2021-04-27,,5,QR
03636,삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.51264191,127.0515671,2021-06-01,,5,QR
03637,세곡데이케어센터,강남구,헌릉로 590길 68,37.46072388,127.1028748,2021-06-01,,5,QR
03638,신청담나들목,강남구,강변오솔길,37.52796173,127.0516281,2021-06-01,,5,QR
03640,일원1동 주민센터 앞 사거리,강남구,강남구 일원동 645-13,37.4909668,127.0883637,2021-06-17,,7,QR
03641,대청역,강남구,강남구 일원로 7,37.49370575,127.0799942,2021-07-13,,10,QR
03642,LH강남힐스테이트아파트,강남구,자곡로3길 21,37.47092819,127.0897064,2021-08-30,,10,QR
03643,더시그넘하우스 앞,강남구,자곡로 174-14,37.47267914,127.1037598,2021-07-13,,5,QR
03644,상록수아파트,강남구,광평로10길 15,37.48276138,127.0804215,2021-07-13,,5,QR
03646,선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.5097847,127.0427704,2021-08-03,,7,QR
03647,구룡역 1번 출구,강남구,개포동 175-3,37.48642349,127.0593185,2021-10-01,,10,QR
03648,구룡역 4번 출구,강남구,개포동 156-17,37.48670578,127.0605011,2021-10-01,,5,QR
03649,구룡역 5번 출구,강남구,개포동 181-1,37.48607635,127.0592194,2021-10-01,,6,QR
03651,개포동역 4번출구,강남구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.0661697,2022-02-10,,5,QR
03652,한영외국어고등학교,강동구,서울 상동구 상일동 168,37.54883575,127.1561737,2020-08-10,,10,QR
03653,강동리버스트4단지아파트 404동 앞,강동구,아리수로93가길 110(강일동 115),37.57201385,127.1717072,2021-02-03,,10,QR
03654,강동리버스트4단지아파트 405동 앞,강동구,아리수로93가길 110(강일동 115),37.57201767,127.1729507,2020-08-20,,10,QR
03655,둔촌신성미소지움아파트,강동구,명일로 102,37.52726364,127.142334,2020-10-20,,10,QR
03656,둔촌푸르지오아파트,강동구,명일로 172,37.53407288,127.1450043,2021-04-15,,10,QR
03657,서울천호동우체국,강동구,강동구 구천면로 192,37.54074097,127.1257629,2021-04-13,,12,QR
03658,프라이어팰리스아파트,강동구,강동구 고덕로 130,37.5546875,127.1394043,2021-04-15,,10,QR
03659,명일초등학교 옆,강동구,강동구 고덕로38길 8,37.55464554,127.1425324,2021-04-15,,10,QR
03661,명일동신동아아파트 앞,강동구,강동구 고덕로 240,37.55483246,127.1517334,2021-04-15,,12,QR
03663,"암사정수센터교차로
(강동롯데캐슬퍼스트아파트)",강동구,"암사동 414-22
(강동롯데캐슬퍼스트아파트 107동 뒤편)",37.55845642,127.1441574,2021-04-15,,12,QR
03664,맥도날드 서울둔촌DT점 앞,강동구,양재대로 1382,37.52958679,127.1370316,2021-04-13,,12,QR
03665,고덕센트럴 아이파크상가 앞,강동구,고덕로80길 123,37.55058289,127.1654205,2021-04-15,,9,QR
03668,성내삼성아파트,강동구,풍성로 136,37.53137589,127.1270752,2021-04-13,,10,QR
03671,둔촌동역교차로,강동구,양재대로 1377,37.52920532,127.1368027,2021-04-13,,7,QR
03672,고덕중학교 후문,강동구,강동구 고덕동 692,37.56066513,127.1612854,2021-04-16,,8,QR
03673,강동리버스트6단지,강동구,아리수로93가길 77,37.57095337,127.1717453,2021-04-14,,10,QR
03674,강동리버스트7단지,강동구,아리수로93가길 70,37.57073975,127.1721573,2021-04-14,,10,QR
03675,강동리버스트8단지,강동구,강일동 80번지 일대,37.57180405,127.174469,2021-04-14,,20,QR
03676,강동리엔파크9단지,강동구,강일동 475-2,37.55736542,127.1801376,2021-03-19,,10,QR
03677,강동구음식물재활용센터,강동구,아리수로87가길 275,37.56953812,127.1585999,2021-04-15,,6,QR
03680,강동역3번출구,강동구,강동구 성내동 192-8,37.53541565,127.1330948,2021-04-14,,6,QR
03681,길동 마루빌딩,강동구,양재대로 1465,37.53676987,127.1395493,2021-04-14,,10,QR
03682,길동 동호빌딩,강동구,양재대로 1522,37.54154587,127.1414795,2021-04-14,,10,QR
03683,KT&G강동지사,강동구,양재대로 1544,37.5437088,127.1422806,2021-04-14,,10,QR
03684,고덕자이(105동 앞),강동구,강동구 상일로 55,37.55361176,127.1720352,2021-06-25,,10,QR
03685,강동리엔파크14단지(1401동 앞),강동구,강동구 상일동 25-1,37.55212402,127.1806412,2021-03-19,,15,QR
03686,고덕 래미안 힐스테이트(101동),강동구,강동구 아리수로50길 50,37.55885696,127.1514893,2021-07-02,,8,QR
03687,신명초교입구 교차로,강동구,강동구 길동 95,37.54076767,127.1468811,2021-06-01,,4,QR
03688,상일동산(동아아파트앞 교차로),강동구,강동구 상일동 183-4,37.54581833,127.1668854,2021-06-01,,10,QR
03689,강일역 3번출구,강동구,강동구 강일동 469-9,37.55740356,127.1765366,2021-08-24,,20,QR
03690,강일역 4번출구,강동구,강동구 강일동 736,37.55707169,127.1751404,2021-09-10,,30,QR
03691,둔촌역 2번출구,강동구,방이동 89-29,37.52722931,127.1363525,2021-09-30,,20,QR
03692,둔촌오륜역 1번 출구,강동구,강동구 강동대로 303,37.51960373,127.13871,2021-09-30,,10,QR
03694,강동리엔파크 11단지,강동구,강동구 상일동 산2-1,37.55408859,127.1796265,2021-11-05,,14,QR
03698,명일역 3번출구 옆,강동구,강동구 명일동 303-7,37.55142593,127.1442108,2022-06-20,,6,QR
03699,상일파출소 옆,강동구,강동구 상일동 520-1,37.55655289,127.1658783,2022-06-21,,15,QR
03703,신성교회 앞,강북구,서울 강북구 미아동 458-7도,37.61708832,127.0280991,2020-11-04,,10,QR
03707,드래곤타워 앞,강북구,서울 강북구 번동 386-16도,37.63713455,127.0313797,2020-11-04,,10,QR
03711,월계2교 교차로,강북구,서울 강북구 번동 259도,37.6242218,127.0492172,2020-11-04,,10,QR
03714,송천센트레빌,강북구,서울 강북구 미아동 461-4도,37.61220932,127.0249786,2020-11-04,,10,QR
03718,번동 SK LPG 충전소,강북구,서울 강북구 번동 255도,37.628685,127.0439072,2021-01-27,,8 ,QR
03753,공항중학교 버스정류장,강서구,공항동9-12,37.56113434,126.8161011,2020-11-09,,10,QR
03754,신방화역 8번출구,강서구,초원로16길3-9,37.5674057,126.8162155,2021-01-27,,10 ,QR
03756,마곡힐스테이트 정문,강서구,마곡중앙3로74,37.56497574,126.8174057,2020-11-09,,10,QR
03757,신방화역 6번출구,강서구,방화대로294,37.56692886,126.8168411,2021-06-25,,10 ,QR
03758,서울남부출입국관리소,강서구,마곡동730-280,37.56059265,126.8208466,2021-06-24,,10 ,QR
03759,이대서울병원,강서구,마곡동728-10,37.5586319,126.8355942,2020-11-23,,25 ,QR
03760,발산역 8번 출구,강서구,마곡동727-1222,37.55846024,126.8367615,2020-11-23,,17 ,QR
03761,나이아가라관광호텔,강서구,양천로743,37.5490303,126.8783646,2020-11-11,,10,QR
03762,마곡9단지 907동앞,강서구,강서구 마곡동 730-868,37.5606842,126.8191834,2021-04-29,,10 ,QR
03763,등촌태영아파트,강서구,양천로590,37.55603027,126.864296,2020-11-11,,18,QR
03764,관문주유소(GS칼택스) 앞,강서구,강서구 공항대로 308,37.55802917,126.841835,2021-01-26,,10,QR
03765,문소빌딩,강서구,화곡로229,37.54555511,126.8444977,2020-11-11,,10,QR
03766,강서문화센터,강서구,화곡로215,37.54457855,126.8437805,2020-11-24,,10 ,QR
03767,대원빌딩,강서구,화곡로228,37.54536819,126.8447037,2020-11-11,,10,QR
03769,증미역 2번출구,강서구,강서구 화곡로 347,37.55713272,126.8631439,2020-12-24,,10 ,QR
03770,남부순환로 205,강서구,남부순환로 205,37.54739761,126.8214111,2021-04-13,,8,QR
03772,길성그랑프리텔아파트,강서구,방화대로319,37.5692482,126.8165054,2020-11-09,,15 ,QR
03774,마곡9단지 910동 상가앞,강서구,강서구 마곡동 730-854,37.56108475,126.8167954,2021-04-28,,10,QR
03775,가양오토갤러리,강서구,강서로74길58,37.56644058,126.844307,2020-11-10,,10,QR
03776,김포공항교차로,강서구,방화동651-1,37.5675354,126.8051834,2020-11-09,,10,QR
03778,김포공항입구 교차로,강서구,방화동621-6,37.56179428,126.80793,2020-11-09,,10,QR
03779,유광사여성병원,강서구,강서로191,37.54323959,126.8386307,2020-11-24,,10 ,QR
03780,등촌서광아파트,강서구,공항대로45길68-6,37.55755234,126.8562546,2020-11-11,,12 ,QR
03781,강서아동복지센터,강서구,금낭화로26가길 130,37.58458328,126.8109207,2020-11-10,,12 ,QR
03782,겸재정선미술관,강서구,강서구 양천로47길 24 ,37.57128906,126.8377762,2020-11-10,,10,QR
03783,마곡금호어울림아파트,강서구,강서구 양천로47길 90,37.57410049,126.8371124,2020-11-10,,10,QR
03784,벽산아파트,강서구,양천로47길 112 ,37.57531738,126.8366699,2020-11-10,,10,QR
03785,마곡14단지 1408동앞,강서구,강서구 마곡동 729-20,37.55737305,126.8233261,2021-05-14,,10,QR
03786,강서힐스테이트 상가 앞,강서구,강서구 강서로 242,37.54663849,126.8365784,2020-12-21,,10 ,QR
03787,가양나들목,강서구,강서구 가양동 1456-6,37.57386398,126.8434753,2020-11-10,,15,QR
03788,정곡나들목,강서구,강서구 방화동 57-5번지,37.5841713,126.8193283,2020-11-10,,15,QR
03789,염창나들목,강서구,강서구 염창동 223-4번지,37.55680466,126.8715591,2020-11-11,,35,QR
03792,화곡본동시장 입구,강서구,화곡로206,37.54382706,126.843689,2020-12-21,,10 ,QR
03793,더리브골드타워,강서구,양천로400-12,37.56557083,126.8462448,2020-12-21,,10 ,QR
03794,안양천합수부(현대3차아파트),강서구,강서구 염창동 222,37.55224609,126.8764877,2020-12-21,,8 ,QR
03795,공항신성빌딩 앞,강서구,강서구 공항대로 49-2 ,37.56130981,126.8130722,2020-12-21,,8 ,QR
03796,송정역 3번출구 앞,강서구,강서구 공항대로 48,37.56096268,126.8126907,2020-12-21,,10 ,QR
03797,마곡수명산파크7단지 710동 앞,강서구,강서구 내발산동 755,37.54857254,126.8207626,2020-12-21,,10 ,QR
03798,그랜드아이파트아파트 앞,강서구,강서구 화곡로 347,37.55510712,126.8515472,2020-12-21,,11 ,QR
03799,국립항공박물관,강서구,국립항공박물관 경내,37.55688477,126.8092651,2021-02-04,,5 ,QR
03801,이랜드글로벌R&D센터,강서구,강서구 마곡동 727-356,37.56719208,126.8347549,2021-04-28,,10 ,QR
03802,관악구민체육센터,관악구,낙성대로3길37,37.47288132,126.9600372,2020-08-17,,9,QR
03803,남서울중학교,관악구,남부순환로1537,37.48313141,126.9213562,2021-02-01,,7,QR
03804,낙성대공원,관악구,낙성대로70 맞은편,37.47183609,126.9586182,2021-02-01,,10,QR
03806,낙성대 교수아파트,관악구,낙성대로101 맞은편,37.46895981,126.9576569,2021-02-01,,10,QR
03807,관악우체국 교차로,관악구,남부순환로1653,37.48497391,126.934372,2021-02-01,,12,QR
03810,신봉천주유소,관악구,남부순환로 1880,37.47888184,126.9584198,2021-02-01,,10,QR
03811,신사로입구,관악구,관천로91,37.48675156,126.9227219,2021-06-04,,10,QR
03812,KT관악지점,관악구,남부순환로1774,37.48163223,126.9471893,2021-06-01,,10,QR
03813,낙성대역 5번출구,관악구,남부순환로1921,37.47752762,126.9627686,2021-07-16,,8,QR
03814,난곡사거리 ,관악구,남부순환로1483,37.48204803,126.9152451,2021-07-16,,10,QR
03815,광일빌딩,관악구,남부순환로 2054,37.47639847,126.9768372,2021-09-28,,7,QR
03816,관악 GSfresh,관악구,서울 관악구 쑥고개로 111,37.47909164,126.9494171,2021-10-26,,8,QR
03818,은천교회 앞,관악구,서울 관악구 신림동 458,37.48857117,126.9213867,2021-10-26,,6,QR
03853,어린이대공원역 2번출구,광진구,광진구 능동 463-1,37.54764938,127.074707,2020-12-09,,10,QR
03860,건국대학교 정문 앞,광진구,광진구 광나루로 416,37.5465126,127.0757141,2020-12-09,,10,QR
03863,동일로58길 입구,광진구,광진구 동일로 296,37.55775452,127.0729752,2020-12-10,,10,QR
03864,광진소방서 앞,광진구,광진구 광나루로 486,37.5450058,127.083374,2020-12-09,,11,QR
03865,이튼타워리버 2차,광진구,광진구 능동로 50,37.53520966,127.0690002,2020-12-09,,8,QR
03868,자양한강도서관,광진구,광진구 뚝섬로52길 58,37.52916336,127.0779877,2020-12-10,,10,QR
03873,동서울우편집중국 앞,광진구,광진구 자양로 80,37.53470993,127.0844727,2020-12-10,,8,QR
03878,장로회신학대학교 주기철 기념관,광진구,광진구 광장로5길 25-1,37.54983902,127.1030273,2020-12-14,,10,QR
03879,중랑천 뚝방길 산책로 입구,광진구,광진구 동일로 399,37.56628036,127.0774765,2021-06-01,,10,QR
03880,홍련봉 공원,광진구,광진구 천호대로 717-18,37.54896927,127.0935288,2021-05-18,,13,QR
03881, 신자초교입구 교차로,광진구,광진구 뚝섬로 596,37.53298569,127.0757904,2021-07-01,,7,QR
03882,자양2동 주민센터,광진구,광진구 자양로3가길 26,37.52879333,127.0846329,2021-07-23,,4,QR
03886,광진구 민방위교육센터,광진구,광진구 광나루로56길 8,37.5391922,127.0980148,2021-09-24,,5,QR
03902,항동지구5단지 501동 앞,구로구,서울 구로구 항동 140-2,37.47819901,126.8248749,2020-11-02,,10,QR
03903,현대아파트 앞,구로구,서울 구로구 개봉동 412-43,37.49333954,126.8591766,2020-11-02,,10,QR
03904,테크노마트 앞,구로구,서울 구로구 구로동 1-2,37.50624084,126.8911438,2020-11-02,,10,QR
03905,희훈타워빌 앞,구로구,서울 구로구 구로동 50,37.50191498,126.8892441,2020-11-02,,15,QR
03906,천왕차량사업소 입구,구로구,서울 구로구 천왕동 63-5,37.47604752,126.8450165,2020-11-02,,8,QR
